time,temperature_2m (°C),relative_humidity_2m (%),weather_code (wmo code),pressure_msl (hPa),apparent_temperature (°C),precipitation_probability (%),precipitation (mm),surface_pressure (hPa),wind_speed_10m (km/h),wind_direction_10m (°),wind_gusts_10m (km/h),dew_point_2m (°C),cloud_cover (%),next3h_max_weathercode
2025-08-08T14:00,32.3,58,2,1005.6,35.9,0,0.0,996.8,17.3,234,38.9,23.0,65,3.0
2025-08-08T15:00,32.7,56,2,1005.2,36.2,0,0.0,996.4,17.0,234,38.9,22.7,72,3.0
2025-08-08T16:00,32.2,58,3,1005.0,35.2,0,0.0,996.2,17.3,234,39.2,22.9,100,3.0
2025-08-08T17:00,30.8,64,3,1005.5,34.1,0,0.0,996.6,15.1,232,38.9,23.2,100,3.0
2025-08-08T18:00,29.7,68,3,1005.6,33.2,0,0.0,996.7,14.7,234,34.9,23.2,100,3.0
2025-08-08T19:00,28.6,74,3,1006.3,32.4,0,0.0,997.3,13.1,233,32.4,23.5,100,3.0
2025-08-08T20:00,27.5,81,2,1007.0,31.8,0,0.0,998.0,12.3,232,28.8,24.0,70,3.0
2025-08-08T21:00,26.8,87,2,1007.7,31.4,0,0.0,998.7,12.3,232,27.0,24.5,48,2.0
2025-08-08T22:00,26.5,90,2,1007.6,31.2,0,0.0,998.6,12.2,236,26.6,24.7,63,3.0
2025-08-08T23:00,26.7,89,3,1007.6,31.6,0,0.0,998.6,11.0,232,26.6,24.7,93,3.0
2025-08-09T00:00,26.5,91,3,1007.0,31.7,0,0.0,998.0,10.6,235,24.5,24.9,100,3.0
2025-08-09T01:00,26.4,91,3,1007.2,31.6,0,0.0,998.2,10.1,235,23.4,24.8,97,3.0
2025-08-09T02:00,26.3,92,3,1006.8,31.7,0,0.0,997.8,9.0,233,22.0,24.9,95,3.0
2025-08-09T03:00,26.3,92,3,1006.8,31.7,0,0.0,997.8,9.1,236,20.2,24.9,95,3.0
2025-08-09T04:00,26.4,86,3,1006.7,30.8,0,0.0,997.7,10.6,246,23.4,23.8,100,3.0
2025-08-09T05:00,26.2,89,3,1006.8,31.2,0,0.0,997.8,8.9,249,23.0,24.3,89,3.0
2025-08-09T06:00,26.0,89,3,1007.0,31.0,0,0.0,998.0,7.1,246,19.4,24.0,93,3.0
2025-08-09T07:00,26.2,89,3,1007.5,31.5,0,0.0,998.5,6.3,239,15.1,24.2,96,3.0
2025-08-09T08:00,27.1,85,3,1008.2,32.1,0,0.0,999.2,9.0,241,20.2,24.4,99,3.0
2025-08-09T09:00,28.4,77,3,1008.8,32.9,0,0.0,999.8,10.8,244,24.8,24.0,100,3.0
2025-08-09T10:00,30.0,68,3,1008.8,34.0,0,0.0,999.9,11.9,235,27.4,23.5,100,3.0
2025-08-09T11:00,31.1,62,3,1008.8,34.8,0,0.0,999.9,12.7,227,32.0,22.9,87,3.0
2025-08-09T12:00,31.4,61,3,1008.1,35.0,0,0.0,999.2,14.3,231,32.8,22.9,82,3.0
2025-08-09T13:00,31.9,60,3,1007.5,35.8,0,0.0,998.6,15.2,234,35.3,23.2,88,3.0
2025-08-09T14:00,32.5,58,3,1007.2,36.5,0,0.0,998.4,15.6,236,35.6,23.1,100,3.0
2025-08-09T15:00,32.2,59,3,1006.8,35.5,0,0.0,997.9,15.4,237,36.0,23.1,100,3.0
2025-08-09T16:00,31.6,62,3,1006.3,35.0,0,0.0,997.4,15.9,237,36.4,23.4,100,3.0
2025-08-09T17:00,31.1,65,3,1006.0,34.9,0,0.0,997.1,14.3,236,35.6,23.7,100,3.0
2025-08-09T18:00,30.0,69,3,1006.0,33.8,3,0.0,997.1,13.9,239,32.4,23.7,100,3.0
2025-08-09T19:00,28.8,75,3,1006.4,33.1,0,0.0,997.5,12.4,240,30.6,23.9,100,3.0
2025-08-09T20:00,27.9,80,3,1006.9,32.5,0,0.0,997.9,11.1,241,27.0,24.1,96,3.0
2025-08-09T21:00,27.3,85,3,1007.4,32.2,3,0.0,998.4,10.5,239,24.1,24.5,96,3.0
2025-08-09T22:00,27.0,87,3,1007.4,32.0,0,0.0,998.4,10.1,243,23.0,24.6,100,3.0
2025-08-09T23:00,27.0,88,3,1007.7,32.3,0,0.0,998.7,9.1,236,22.0,24.9,100,3.0
2025-08-10T00:00,26.9,88,3,1007.1,32.0,0,0.0,998.1,9.7,239,21.6,24.7,100,3.0
2025-08-10T01:00,26.7,88,3,1006.7,31.7,0,0.0,997.7,9.3,242,21.6,24.5,100,3.0
2025-08-10T02:00,26.6,89,3,1006.6,32.0,0,0.0,997.6,8.0,243,19.8,24.6,96,3.0
2025-08-10T03:00,26.5,90,2,1006.3,31.9,0,0.0,997.3,7.3,237,17.6,24.7,76,3.0
2025-08-10T04:00,26.4,91,3,1006.7,32.0,0,0.0,997.7,6.8,238,15.5,24.8,82,3.0
2025-08-10T05:00,26.5,90,3,1006.6,32.2,0,0.0,997.6,5.8,240,14.4,24.7,80,3.0
2025-08-10T06:00,26.3,91,2,1006.6,32.0,0,0.0,997.6,5.7,235,13.0,24.7,72,3.0
2025-08-10T07:00,26.6,89,2,1007.0,32.2,0,0.0,998.0,5.9,232,12.6,24.6,67,2.0
2025-08-10T08:00,27.5,84,2,1007.4,32.6,0,0.0,998.4,9.0,241,20.9,24.5,62,3.0
2025-08-10T09:00,28.4,78,3,1008.0,33.0,0,0.0,999.0,11.1,241,24.8,24.2,86,3.0
2025-08-10T10:00,29.5,72,3,1007.9,33.9,0,0.0,999.0,11.2,237,26.3,23.9,90,3.0
2025-08-10T11:00,31.0,65,2,1007.8,35.1,0,0.0,998.9,11.5,231,29.5,23.6,87,3.0
2025-08-10T12:00,31.7,61,3,1007.1,35.7,0,0.0,998.2,13.3,232,31.0,23.2,83,3.0
2025-08-10T13:00,31.9,60,3,1006.6,35.7,0,0.0,997.7,14.5,235,33.5,23.2,84,3.0
2025-08-10T14:00,32.2,60,3,1005.8,36.0,0,0.0,997.0,15.6,236,35.3,23.4,83,3.0
2025-08-10T15:00,32.0,61,3,1005.1,35.5,3,0.0,996.3,15.7,238,36.0,23.5,83,3.0
2025-08-10T16:00,31.8,60,2,1004.5,34.9,3,0.0,995.7,16.5,238,37.1,23.1,74,3.0
2025-08-10T17:00,31.1,62,2,1005.0,34.3,0,0.0,996.1,15.3,236,37.8,22.9,70,2.0
2025-08-10T18:00,29.7,69,2,1005.1,33.3,0,0.0,996.2,14.8,241,35.3,23.4,73,2.0
2025-08-10T19:00,28.5,75,2,1005.6,32.4,0,0.0,996.6,13.4,239,33.1,23.6,63,2.0
2025-08-10T20:00,27.5,81,2,1006.1,31.9,0,0.0,997.1,11.5,238,29.2,24.0,74,3.0
2025-08-10T21:00,27.0,84,3,1006.6,31.4,0,0.0,997.6,11.2,237,24.8,24.0,82,3.0
2025-08-10T22:00,26.7,86,3,1006.6,31.3,0,0.0,997.6,11.1,241,25.9,24.2,96,3.0
2025-08-10T23:00,26.9,88,3,1006.9,32.1,0,0.0,997.9,9.1,236,24.5,24.7,93,3.0
2025-08-11T00:00,26.8,88,3,1006.5,31.8,0,0.0,997.5,9.6,236,20.9,24.6,93,3.0
2025-08-11T01:00,26.6,87,3,1006.5,31.6,3,0.0,997.5,8.9,238,20.9,24.3,94,3.0
2025-08-11T02:00,26.5,89,3,1005.9,31.6,0,0.0,996.9,8.7,240,19.4,24.5,91,3.0
2025-08-11T03:00,26.4,89,3,1005.5,31.5,0,0.0,996.5,8.5,242,19.1,24.4,87,3.0
2025-08-11T04:00,26.3,90,3,1005.5,31.4,0,0.0,996.5,8.9,243,19.1,24.5,86,3.0
2025-08-11T05:00,26.6,89,3,1005.8,31.9,0,0.0,996.8,7.9,246,18.7,24.6,95,3.0
2025-08-11T06:00,26.4,89,3,1006.1,31.6,0,0.0,997.1,8.4,245,18.0,24.5,94,3.0
2025-08-11T07:00,26.6,88,3,1006.9,31.7,3,0.0,997.9,8.2,241,18.0,24.4,94,3.0
2025-08-11T08:00,27.2,85,3,1007.3,32.1,3,0.0,998.3,10.5,248,23.4,24.5,89,3.0
2025-08-11T09:00,28.2,79,3,1007.5,32.7,0,0.0,998.5,12.0,254,27.4,24.2,83,3.0
2025-08-11T10:00,29.5,72,2,1007.3,33.8,0,0.0,998.4,12.2,251,28.4,23.9,77,3.0
2025-08-11T11:00,31.1,63,2,1007.1,35.4,3,0.0,998.2,12.1,247,31.7,23.2,62,3.0
2025-08-11T12:00,32.2,57,3,1006.7,36.5,3,0.0,997.8,12.7,241,29.9,22.6,84,3.0
2025-08-11T13:00,32.8,54,3,1006.0,36.8,5,0.0,997.2,13.3,237,31.3,22.2,100,3.0
2025-08-11T14:00,32.8,53,3,1004.9,36.1,3,0.0,996.1,14.5,235,33.5,22.0,100,3.0
2025-08-11T15:00,32.5,55,3,1004.2,35.3,0,0.0,995.4,15.6,236,35.3,22.3,100,3.0
2025-08-11T16:00,31.7,59,3,1003.5,34.7,0,0.0,994.7,16.1,241,36.7,22.7,100,3.0
2025-08-11T17:00,30.7,64,3,1004.5,33.9,0,0.0,995.6,16.4,241,37.4,23.1,100,3.0
2025-08-11T18:00,29.7,69,3,1004.7,33.1,0,0.0,995.8,15.5,242,36.7,23.4,100,3.0
2025-08-11T19:00,28.7,74,3,1005.1,32.5,0,0.0,996.2,13.8,242,34.2,23.6,100,3.0
2025-08-11T20:00,27.8,80,3,1005.4,32.2,0,0.0,996.4,12.0,237,29.9,24.0,100,3.0
2025-08-11T21:00,27.3,84,3,1005.8,32.0,0,0.0,996.8,10.8,233,25.9,24.3,100,3.0
2025-08-11T22:00,27.0,86,3,1005.7,31.9,0,0.0,996.7,9.7,228,23.8,24.4,100,3.0
2025-08-11T23:00,27.1,86,3,1006.1,32.2,0,0.0,997.1,9.2,222,21.6,24.6,100,3.0
2025-08-12T00:00,26.9,87,3,1005.8,31.9,0,0.0,996.8,9.7,228,20.9,24.5,100,3.0
2025-08-12T01:00,26.7,88,3,1005.5,31.8,0,0.0,996.5,9.5,233,20.5,24.6,100,3.0
2025-08-12T02:00,26.6,88,3,1004.7,31.5,0,0.0,995.7,9.9,237,21.2,24.4,100,3.0
2025-08-12T03:00,26.5,89,3,1004.3,31.5,0,0.0,995.3,10.0,240,21.6,24.6,87,3.0
2025-08-12T04:00,26.4,89,2,1004.0,31.4,0,0.0,995.0,9.8,242,21.6,24.5,79,3.0
2025-08-12T05:00,26.4,89,3,1005.0,31.4,3,0.0,996.0,9.6,236,22.0,24.5,73,3.0
2025-08-12T06:00,26.3,85,2,1005.1,30.7,0,0.0,996.1,9.7,239,22.0,23.6,76,3.0
2025-08-12T07:00,26.5,85,2,1005.6,31.1,0,0.0,996.6,9.0,233,20.9,23.7,65,2.0
2025-08-12T08:00,27.3,81,2,1005.7,31.2,3,0.0,996.7,14.0,244,31.0,23.8,78,2.0
2025-08-12T09:00,28.4,76,2,1005.9,32.3,0,0.0,996.9,14.5,243,32.8,23.8,72,3.0
2025-08-12T10:00,29.8,69,3,1005.5,33.3,0,0.0,996.6,15.6,244,35.3,23.5,88,3.0
2025-08-12T11:00,31.1,64,3,1005.9,34.7,0,0.0,997.0,15.1,242,37.1,23.5,80,3.0
2025-08-12T12:00,32.0,60,2,1005.3,35.6,0,0.0,996.5,16.6,243,37.8,23.2,81,3.0
2025-08-12T13:00,32.4,58,2,1004.8,36.0,0,0.0,996.0,17.6,244,39.2,23.1,78,2.0
2025-08-12T14:00,32.9,56,2,1003.8,36.5,0,0.0,995.0,17.7,243,40.0,22.9,81,3.0
2025-08-12T15:00,32.8,56,3,1003.0,36.2,0,0.0,994.2,18.0,241,40.7,22.8,98,3.0
2025-08-12T16:00,31.8,60,3,1002.3,34.7,0,0.0,993.5,17.4,243,40.7,23.0,93,3.0
2025-08-12T17:00,30.7,67,2,1002.8,34.2,0,0.0,993.9,16.8,239,39.2,23.8,59,3.0
2025-08-12T18:00,29.7,71,2,1002.7,33.3,0,0.0,993.8,16.0,239,37.8,23.8,69,2.0
2025-08-12T19:00,28.5,78,2,1003.1,32.7,0,0.0,994.2,14.4,238,35.3,24.3,75,3.0
2025-08-12T20:00,27.7,83,3,1003.3,32.2,0,0.0,994.3,13.3,237,31.3,24.6,95,3.0
2025-08-12T21:00,27.2,86,3,1003.6,31.9,0,0.0,994.6,12.9,234,29.5,24.7,100,3.0
2025-08-12T22:00,27.0,88,3,1003.9,31.9,0,0.0,994.9,11.8,230,27.7,24.8,100,3.0
2025-08-12T23:00,27.2,88,3,1003.9,32.4,0,0.0,994.9,10.7,225,25.2,25.1,100,3.0
2025-08-13T00:00,27.1,88,2,1003.7,32.2,0,0.0,994.7,10.9,224,24.1,25.0,80,3.0
2025-08-13T01:00,27.0,89,2,1003.1,32.3,0,0.0,994.1,10.4,224,23.8,25.0,73,2.0
2025-08-13T02:00,26.9,89,2,1002.5,32.2,0,0.0,993.5,9.9,224,23.0,24.9,74,3.0
2025-08-13T03:00,26.8,89,3,1001.7,32.0,0,0.0,992.7,9.7,225,22.0,24.8,93,3.0
2025-08-13T04:00,26.8,90,3,1001.8,32.2,0,0.0,992.8,9.2,228,21.6,25.0,100,3.0
2025-08-13T05:00,26.8,88,3,1002.1,32.0,0,0.0,993.1,8.9,238,20.2,24.6,100,3.0
2025-08-13T06:00,26.7,89,3,1002.6,32.0,0,0.0,993.6,8.0,234,19.4,24.7,100,3.0
2025-08-13T07:00,26.9,89,3,1003.0,32.4,0,0.0,994.0,7.5,235,16.9,24.9,100,3.0
2025-08-13T08:00,27.6,85,3,1003.4,32.5,3,0.0,994.4,11.3,243,24.8,24.8,99,3.0
2025-08-13T09:00,28.5,80,3,1003.4,33.3,0,0.0,994.5,11.9,241,26.6,24.7,99,3.0
2025-08-13T10:00,29.6,73,3,1003.1,33.9,0,0.0,994.2,13.1,238,29.5,24.2,96,3.0
2025-08-13T11:00,30.5,69,3,1002.9,34.7,0,0.0,994.0,13.0,236,31.7,24.1,100,3.0
2025-08-13T12:00,31.2,66,3,1002.7,35.2,0,0.0,993.9,14.7,234,33.1,24.1,100,3.0
2025-08-13T13:00,31.9,62,3,1002.0,36.1,0,0.0,993.2,15.8,235,35.6,23.7,100,3.0
2025-08-13T14:00,31.7,63,3,1001.3,35.4,0,0.0,992.5,15.8,235,36.4,23.8,100,3.0
2025-08-13T15:00,31.4,65,3,1000.8,35.1,0,0.0,992.0,16.4,232,37.1,24.0,100,3.0
2025-08-13T16:00,30.6,69,3,1000.2,34.4,0,0.0,991.4,16.2,233,37.4,24.2,100,3.0
2025-08-13T17:00,30.3,70,3,1000.8,34.5,0,0.0,991.9,14.2,234,36.0,24.2,100,3.0
2025-08-13T18:00,29.4,75,3,1000.9,34.0,0,0.0,992.0,12.9,234,32.0,24.5,100,3.0
2025-08-13T19:00,28.6,80,3,1001.8,33.7,0,0.0,992.9,10.2,231,28.1,24.8,100,3.0
2025-08-13T20:00,28.1,83,3,1002.1,33.5,0,0.0,993.2,8.7,222,22.0,24.9,99,3.0
2025-08-13T21:00,27.7,86,3,1002.5,33.4,0,0.0,993.6,7.8,214,18.7,25.2,100,3.0
2025-08-13T22:00,27.5,88,3,1002.6,33.4,0,0.0,993.6,6.6,202,16.9,25.3,100,3.0
2025-08-13T23:00,27.4,89,3,1002.5,33.6,0,0.0,993.5,5.8,202,15.1,25.4,100,3.0
2025-08-14T00:00,27.3,89,3,1001.8,33.3,0,0.0,992.8,6.5,199,14.0,25.3,100,3.0
2025-08-14T01:00,27.2,90,3,1001.8,33.3,0,0.0,992.8,6.2,201,14.0,25.4,100,3.0
2025-08-14T02:00,27.1,90,3,1001.1,33.2,3,0.0,992.1,5.5,203,13.0,25.3,99,3.0
2025-08-14T03:00,27.0,91,3,1001.2,33.3,5,0.0,992.2,4.7,203,11.9,25.4,92,3.0
2025-08-14T04:00,26.8,92,3,1001.1,33.2,5,0.0,992.1,4.5,194,10.4,25.4,93,3.0
2025-08-14T05:00,26.9,91,3,1002.1,33.2,8,0.0,993.1,4.0,190,9.7,25.3,94,3.0
2025-08-14T06:00,26.7,92,3,1002.6,33.0,18,0.0,993.6,4.7,180,10.1,25.3,88,3.0
2025-08-14T07:00,26.8,91,3,1003.1,33.0,15,0.0,994.1,5.1,176,13.0,25.2,95,3.0
2025-08-14T08:00,27.4,88,3,1003.4,33.3,13,0.0,994.4,6.6,189,15.5,25.2,100,3.0
2025-08-14T09:00,28.1,84,3,1003.4,33.8,20,0.0,994.5,7.3,189,17.3,25.1,100,3.0
2025-08-14T10:00,29.2,78,3,1003.1,34.8,23,0.0,994.2,8.1,193,19.4,25.0,100,3.0
2025-08-14T11:00,29.9,76,3,1003.5,35.5,33,0.0,994.6,8.1,167,22.0,25.2,96,3.0
2025-08-14T12:00,31.0,72,3,1003.1,36.9,38,0.1,994.2,9.1,173,22.0,25.3,93,3.0
2025-08-14T13:00,31.8,68,3,1002.8,37.5,48,0.0,994.0,9.4,176,22.7,25.1,100,80.0
2025-08-14T14:00,31.6,69,80,1002.0,37.0,50,0.3,993.2,10.1,178,24.1,25.2,100,95.0
2025-08-14T15:00,30.5,75,95,1001.6,36.1,60,1.2,992.7,10.1,182,25.2,25.5,100,95.0
2025-08-14T16:00,30.0,78,80,1001.0,35.8,60,0.7,992.1,9.5,189,23.0,25.7,100,95.0
2025-08-14T17:00,30.7,71,80,1001.2,36.1,50,0.3,992.4,8.0,190,22.0,24.8,100,80.0
2025-08-14T18:00,30.0,74,80,1001.1,35.5,43,0.2,992.2,8.2,203,18.0,24.9,100,80.0
2025-08-14T19:00,29.1,80,3,1001.8,34.8,35,0.1,992.9,8.1,212,18.0,25.3,100,80.0
2025-08-14T20:00,28.2,86,3,1002.2,34.3,5,0.0,993.3,7.6,211,17.6,25.6,100,3.0
2025-08-14T21:00,27.7,90,3,1002.7,34.0,0,0.0,993.8,6.4,207,16.2,25.9,100,3.0
2025-08-14T22:00,27.3,92,3,1002.9,33.7,0,0.0,993.9,5.8,202,14.0,25.8,100,3.0
2025-08-14T23:00,27.3,92,3,1002.9,34.0,0,0.0,993.9,4.8,193,13.3,25.9,100,3.0
2025-08-15T00:00,27.1,94,3,1002.4,33.7,0,0.0,993.4,5.7,198,12.6,26.0,100,3.0
2025-08-15T01:00,27.0,95,3,1002.0,33.5,0,0.0,993.0,6.3,204,13.3,26.1,100,3.0
2025-08-15T02:00,26.8,95,3,1001.4,33.3,3,0.0,992.4,6.1,208,13.7,25.9,97,3.0
2025-08-15T03:00,26.7,96,3,1001.4,33.3,10,0.0,992.4,5.3,208,13.3,26.0,99,3.0
2025-08-15T04:00,26.6,96,3,1001.6,33.3,5,0.0,992.6,4.6,219,11.5,25.9,100,3.0
2025-08-15T05:00,26.6,95,3,1002.3,33.5,8,0.0,993.3,2.5,225,10.1,25.7,89,45.0
2025-08-15T06:00,26.6,95,45,1002.8,33.4,3,0.0,993.8,2.5,225,7.6,25.7,82,45.0
2025-08-15T07:00,26.8,94,45,1003.2,33.8,3,0.0,994.2,2.1,239,5.4,25.8,88,45.0
2025-08-15T08:00,27.6,89,3,1003.3,34.3,15,0.0,994.3,3.4,252,9.0,25.6,100,45.0
2025-08-15T09:00,28.8,82,3,1003.5,35.3,18,0.0,994.6,3.4,252,9.4,25.4,92,3.0
2025-08-15T10:00,30.0,74,3,1003.4,36.3,10,0.0,994.5,2.3,231,9.0,24.9,100,3.0
2025-08-15T11:00,31.8,64,3,1003.3,37.2,10,0.0,994.5,4.7,157,9.4,24.1,84,3.0
2025-08-15T12:00,32.4,61,3,1002.9,37.8,18,0.0,994.1,6.6,158,16.9,23.9,83,3.0
2025-08-15T13:00,32.9,59,2,1002.1,38.3,25,0.0,993.3,7.1,165,17.6,23.8,77,3.0
2025-08-15T14:00,33.5,59,3,1001.4,39.3,35,0.0,992.6,7.2,180,18.4,24.4,96,3.0
2025-08-15T15:00,33.1,62,3,1000.4,38.6,45,0.2,991.6,7.6,199,18.7,24.8,100,3.0
2025-08-15T16:00,32.6,65,3,1000.0,38.3,53,0.2,991.2,8.1,212,19.4,25.2,100,95.0
2025-08-15T17:00,32.3,65,95,1000.2,37.6,60,1.7,991.4,9.1,214,20.2,24.9,100,95.0
2025-08-15T18:00,31.4,67,3,1000.4,36.6,38,0.2,991.6,8.9,227,20.2,24.5,100,95.0
2025-08-15T19:00,30.3,70,3,1000.7,35.1,5,0.0,991.8,10.2,225,22.3,24.2,100,3.0
2025-08-15T20:00,29.0,77,3,1001.5,33.9,0,0.0,992.6,10.2,228,22.7,24.5,100,3.0
2025-08-15T21:00,28.2,83,3,1002.1,33.6,0,0.0,993.2,9.2,231,22.3,25.0,100,3.0
2025-08-15T22:00,27.6,86,3,1002.1,33.1,0,0.0,993.2,8.9,230,20.2,25.1,100,3.0
2025-08-15T23:00,27.4,88,3,1001.9,33.2,0,0.0,993.0,7.4,227,19.8,25.2,100,3.0
2025-08-16T00:00,27.2,91,3,1001.2,33.1,0,0.0,992.3,8.1,225,18.0,25.6,100,3.0
2025-08-16T01:00,27.0,92,3,1000.8,32.8,0,0.0,991.8,8.4,223,18.4,25.6,100,3.0
2025-08-16T02:00,26.9,93,3,1000.6,32.7,0,0.0,991.6,8.9,227,19.4,25.6,100,3.0
2025-08-16T03:00,26.8,93,3,1000.3,32.7,0,0.0,991.3,8.7,232,19.4,25.6,100,3.0
2025-08-16T04:00,26.8,93,3,1000.3,32.6,0,0.0,991.3,8.3,236,18.7,25.5,100,3.0
2025-08-16T05:00,26.8,93,3,1000.9,33.0,0,0.0,991.9,6.1,225,18.4,25.5,100,3.0
2025-08-16T06:00,26.7,93,3,1001.1,32.9,0,0.0,992.1,6.2,234,14.4,25.5,100,3.0
2025-08-16T07:00,27.0,92,3,1001.6,33.2,0,0.0,992.6,5.8,240,13.3,25.6,100,3.0
2025-08-16T08:00,27.6,86,3,1001.9,33.3,5,0.0,993.0,7.1,255,16.2,25.0,100,3.0
2025-08-16T09:00,28.3,81,3,1002.2,33.8,8,0.0,993.3,6.5,264,16.6,24.7,100,3.0
2025-08-16T10:00,29.4,76,3,1002.2,35.1,10,0.0,993.3,5.4,262,15.1,24.7,100,3.0
2025-08-16T11:00,31.2,65,3,1001.8,36.7,15,0.0,993.0,3.7,259,14.4,23.9,100,3.0
2025-08-16T12:00,32.2,60,3,1001.2,37.5,25,0.0,992.4,3.1,225,11.9,23.4,100,3.0
2025-08-16T13:00,33.0,56,3,1000.4,38.1,38,0.0,991.6,3.4,198,12.6,23.0,100,3.0
2025-08-16T14:00,33.5,56,3,999.8,38.8,53,0.0,991.0,5.4,200,15.5,23.5,100,3.0
2025-08-16T15:00,32.8,60,3,999.3,37.9,63,0.1,990.5,7.1,204,18.0,24.0,100,95.0
2025-08-16T16:00,31.0,72,95,999.0,36.8,65,1.7,990.2,8.0,207,20.5,25.4,100,95.0
2025-08-16T17:00,30.1,79,80,999.1,36.5,55,1.6,990.3,6.6,225,18.7,26.0,100,96.0
2025-08-16T18:00,29.0,83,96,999.2,35.5,80,3.1,990.3,5.7,235,17.3,25.8,100,96.0
2025-08-16T19:00,28.2,88,96,999.3,34.9,78,2.9,990.4,4.8,243,12.6,26.0,100,96.0
2025-08-16T20:00,27.7,90,80,1000.3,34.4,65,1.3,991.4,4.5,241,10.4,25.9,100,96.0
2025-08-16T21:00,27.6,90,3,1000.6,34.3,53,0.1,991.7,3.8,253,10.1,25.8,100,80.0
2025-08-16T22:00,27.3,91,80,1001.0,34.0,48,0.2,992.1,3.4,252,9.4,25.7,100,95.0
2025-08-16T23:00,26.8,93,95,1001.2,33.6,53,1.6,992.2,2.6,236,7.9,25.6,100,95.0
2025-08-17T00:00,26.7,94,3,1001.2,33.3,40,0.0,992.2,4.2,239,9.4,25.7,100,95.0
2025-08-17T01:00,26.6,95,3,1000.5,32.9,45,0.0,991.5,5.7,235,12.6,25.7,100,3.0
2025-08-17T02:00,26.5,94,3,1000.2,32.5,35,0.0,991.2,7.3,237,15.8,25.5,100,3.0
2025-08-17T03:00,26.3,94,3,999.6,32.2,30,0.0,990.6,6.8,252,15.8,25.3,100,3.0
2025-08-17T04:00,26.3,94,3,999.6,32.4,35,0.1,990.6,5.4,262,14.4,25.3,100,3.0
2025-08-17T05:00,26.4,94,3,1000.0,32.7,30,0.1,991.0,4.7,293,11.5,25.4,100,3.0
2025-08-17T06:00,26.4,94,3,1000.2,32.7,15,0.0,991.2,4.4,305,10.8,25.3,100,3.0
2025-08-17T07:00,26.5,94,3,1000.7,33.0,13,0.0,991.7,3.1,315,9.7,25.4,100,3.0
2025-08-17T08:00,26.9,91,3,1001.2,33.2,10,0.0,992.2,4.3,318,10.1,25.3,100,3.0
2025-08-17T09:00,27.7,88,3,1001.2,34.0,28,0.1,992.3,5.2,326,14.8,25.5,100,3.0
2025-08-17T10:00,28.4,83,3,1001.2,34.7,33,0.0,992.3,4.3,360,15.1,25.2,100,3.0
2025-08-17T11:00,29.5,80,3,1000.9,36.2,33,0.1,992.0,3.2,360,12.6,25.6,100,3.0
2025-08-17T12:00,30.5,76,3,1000.7,37.3,35,0.2,991.9,2.6,16,14.4,25.8,100,3.0
2025-08-17T13:00,31.7,71,3,999.6,39.2,50,0.1,990.8,2.8,50,16.2,25.8,100,3.0
2025-08-17T14:00,32.2,69,3,998.5,38.8,58,0.1,989.7,4.3,66,16.9,25.8,100,3.0
2025-08-17T15:00,32.4,68,3,997.8,39.1,70,0.1,989.0,4.0,85,16.2,25.7,100,95.0
2025-08-17T16:00,31.4,74,95,997.5,38.1,80,1.2,988.7,5.2,146,13.3,26.2,100,96.0
2025-08-17T17:00,31.0,76,96,997.8,37.5,80,4.9,989.0,7.3,171,17.6,26.2,100,96.0
2025-08-17T18:00,29.2,83,95,998.4,35.5,83,2.4,989.5,7.5,197,18.7,26.0,100,96.0
2025-08-17T19:00,28.3,87,95,999.3,34.9,63,1.7,990.4,5.1,225,17.6,25.9,100,95.0
2025-08-17T20:00,27.8,90,80,1000.1,34.6,33,2.1,991.2,4.0,260,13.7,26.0,100,95.0
2025-08-17T21:00,27.5,91,3,1000.6,34.4,13,0.0,991.7,3.3,264,10.4,25.9,100,80.0
2025-08-17T22:00,27.3,92,3,1001.2,34.0,8,0.0,992.3,3.7,241,8.6,25.8,100,3.0
2025-08-17T23:00,27.4,93,3,1001.1,34.6,15,0.0,992.2,2.4,207,9.0,26.2,100,3.0
2025-08-18T00:00,27.2,94,3,1000.9,34.2,13,0.0,992.0,3.0,194,7.2,26.1,100,3.0
2025-08-18T01:00,27.0,95,3,1000.7,34.0,5,0.0,991.7,3.1,201,7.9,26.1,100,3.0
2025-08-18T02:00,26.8,96,3,1000.1,33.8,8,0.0,991.1,2.9,210,7.2,26.1,100,3.0
2025-08-18T03:00,26.6,96,3,999.6,33.4,10,0.0,990.6,3.6,217,7.9,25.9,100,45.0
2025-08-18T04:00,26.6,96,45,999.5,33.5,10,0.0,990.5,2.6,236,8.3,25.9,100,45.0
2025-08-18T05:00,26.5,97,45,1000.5,33.7,10,0.0,991.5,1.8,233,6.1,26.0,100,45.0
2025-08-18T06:00,26.4,97,45,1000.6,33.4,8,0.0,991.6,1.9,248,5.0,25.8,89,45.0
2025-08-18T07:00,26.6,96,45,1001.4,33.7,8,0.0,992.4,1.6,243,4.7,25.9,81,45.0
2025-08-18T08:00,27.5,90,3,1001.7,34.4,18,0.0,992.8,1.9,248,5.8,25.7,94,45.0
2025-08-18T09:00,28.7,84,3,1002.4,35.6,25,0.0,993.5,1.8,233,5.8,25.7,100,3.0
2025-08-18T10:00,29.5,80,3,1002.3,36.2,40,0.1,993.4,2.9,150,14.4,25.6,100,3.0
2025-08-18T11:00,31.6,72,3,1002.1,38.5,45,0.1,993.3,4.1,128,14.8,25.9,74,3.0
2025-08-18T12:00,32.3,68,3,1001.4,38.8,55,0.1,992.6,5.4,127,16.9,25.7,91,3.0
