date,weather_code,showers,precipitation_probability,precipitation,relative_humidity_600hPa,relative_humidity_700hPa,relative_humidity_500hPa,relative_humidity_400hPa,relative_humidity_200hPa,relative_humidity_300hPa,relative_humidity_800hPa,relative_humidity_150hPa,relative_humidity_250hPa,cloud_cover_low,wind_speed_100hPa,cloud_cover_mid,relative_humidity_850hPa,cloud_cover_high,wind_speed_50hPa,dew_point_2m,cloud_cover_500hPa,wind_speed_975hPa,cloud_cover_150hPa,cloud_cover_600hPa,cloud_cover_200hPa,cloud_cover,relative_humidity_2m,wind_speed_800hPa,wind_speed_925hPa,relative_humidity_900hPa,wind_speed_900hPa,cloud_cover_300hPa,wind_speed_850hPa,cloud_cover_700hPa,wind_speed_950hPa,cloud_cover_400hPa,relative_humidity_925hPa,wind_speed_1000hPa,temperature_100hPa,temperature_250hPa,cloud_cover_250hPa,temperature_850hPa,temperature_300hPa,relative_humidity_950hPa,wind_speed_700hPa,relative_humidity_100hPa,temperature_200hPa,wind_speed_30hPa,cloud_cover_925hPa,wind_speed_150hPa
2025-08-05 19:30:00+00:00,1.0,0.0,3.0,0.0,,,,,,,,,,40.0,,0.0,,0.0,,25.456057,,,,,,40.0,90.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-05 20:30:00+00:00,1.0,0.0,3.0,0.0,,,,,,,,,,43.0,,0.0,,0.0,,25.395096,,,,,,43.0,91.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-05 21:30:00+00:00,2.0,0.0,5.0,0.0,,,,,,,,,,60.0,,0.0,,0.0,,25.246866,,,,,,60.0,91.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-05 22:30:00+00:00,2.0,0.0,10.0,0.0,,,,,,,,,,49.0,,27.0,,0.0,,24.999807,,,,,,63.0,91.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-05 23:30:00+00:00,3.0,0.0,10.0,0.0,,,,,,,,,,40.0,,0.0,,0.0,,25.098629,,,,,,40.0,91.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-06 00:30:00+00:00,2.0,0.0,0.0,0.0,,,,,,,,,,54.0,,0.0,,1.0,,24.935843,,,,,,53.0,92.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-06 01:30:00+00:00,2.0,0.0,0.0,0.0,,,,,,,,,,61.0,,0.0,,0.0,,24.765259,,,,,,61.0,90.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-06 02:30:00+00:00,2.0,0.0,0.0,0.0,,,,,,,,,,65.0,,0.0,,0.0,,24.447811,,,,,,65.0,86.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-06 03:30:00+00:00,2.0,0.0,0.0,0.0,,,,,,,,,,54.0,,3.0,,0.0,,24.53249,,,,,,57.0,82.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-06 04:30:00+00:00,2.0,0.0,0.0,0.0,,,,,,,,,,64.0,,35.0,,0.0,,24.282887,,,,,,79.0,76.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-06 05:30:00+00:00,2.0,0.0,5.0,0.0,,,,,,,,,,54.0,,31.0,,0.0,,24.583265,,,,,,70.0,72.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-06 06:30:00+00:00,2.0,0.0,3.0,0.0,,,,,,,,,,60.0,,50.0,,0.0,,24.392956,,,,,,75.0,68.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-06 07:30:00+00:00,2.0,0.0,5.0,0.0,,,,,,,,,,46.0,,48.0,,2.0,,24.322426,,,,,,68.0,66.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-06 08:30:00+00:00,2.0,0.0,3.0,0.0,,,,,,,,,,40.0,,48.0,,31.0,,24.255796,,,,,,75.0,63.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-06 09:30:00+00:00,2.0,0.0,3.0,0.0,,,,,,,,,,57.0,,7.0,,26.0,,23.90666,,,,,,73.0,61.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-06 10:30:00+00:00,2.0,0.0,3.0,0.0,,,,,,,,,,51.0,,7.0,,11.0,,23.859697,,,,,,59.0,61.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-06 11:30:00+00:00,2.0,0.0,0.0,0.0,,,,,,,,,,47.0,,5.0,,12.0,,23.624857,,,,,,58.0,61.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-06 12:30:00+00:00,2.0,0.0,0.0,0.0,,,,,,,,,,39.0,,12.0,,0.0,,24.288422,,,,,,47.0,67.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-06 13:30:00+00:00,2.0,0.0,0.0,0.0,,,,,,,,,,43.0,,5.0,,0.0,,24.849627,,,,,,46.0,74.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-06 14:30:00+00:00,2.0,0.0,0.0,0.0,,,,,,,,,,49.0,,0.0,,0.0,,24.765892,,,,,,49.0,76.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-06 15:30:00+00:00,2.0,0.0,0.0,0.0,,,,,,,,,,60.0,,19.0,,0.0,,24.881773,,,,,,71.0,79.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-06 16:30:00+00:00,2.0,0.0,0.0,0.0,,,,,,,,,,63.0,,44.0,,0.0,,25.379337,,,,,,75.0,85.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-06 17:30:00+00:00,2.0,0.0,3.0,0.0,,,,,,,,,,62.0,,32.0,,12.0,,25.330355,,,,,,73.0,85.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-06 18:30:00+00:00,2.0,0.0,0.0,0.0,,,,,,,,,,72.0,,7.0,,14.0,,25.27978,,,,,,77.0,87.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-06 19:30:00+00:00,2.0,0.0,0.0,0.0,,,,,,,,,,70.0,,0.0,,28.0,,25.554743,,,,,,76.0,90.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-06 20:30:00+00:00,3.0,0.0,0.0,0.0,,,,,,,,,,69.0,,0.0,,94.0,,25.642147,,,,,,99.0,91.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-06 21:30:00+00:00,3.0,0.0,0.0,0.0,,,,,,,,,,75.0,,0.0,,100.0,,25.169601,,,,,,100.0,89.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-06 22:30:00+00:00,3.0,0.0,3.0,0.0,,,,,,,,,,70.0,,0.0,,100.0,,24.824688,,,,,,100.0,89.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-06 23:30:00+00:00,3.0,0.0,0.0,0.0,,,,,,,,,,57.0,,0.0,,100.0,,24.900982,,,,,,100.0,91.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-07 00:30:00+00:00,3.0,0.0,0.0,0.0,,,,,,,,,,64.0,,0.0,,100.0,,24.836876,,,,,,100.0,92.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-07 01:30:00+00:00,3.0,0.0,0.0,0.0,,,,,,,,,,60.0,,0.0,,100.0,,25.049217,,,,,,100.0,91.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-07 02:30:00+00:00,3.0,0.0,0.0,0.0,,,,,,,,,,52.0,,32.0,,100.0,,24.93843,,,,,,100.0,86.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-07 03:30:00+00:00,3.0,0.0,0.0,0.0,,,,,,,,,,50.0,,0.0,,100.0,,24.717108,,,,,,100.0,81.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-07 04:30:00+00:00,2.0,0.0,0.0,0.0,,,,,,,,,,59.0,,0.0,,4.0,,24.936554,,,,,,60.0,77.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-07 05:30:00+00:00,2.0,0.0,0.0,0.0,,,,,,,,,,57.0,,26.0,,4.0,,24.493801,,,,,,69.0,69.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-07 06:30:00+00:00,2.0,0.0,0.0,0.0,,,,,,,,,,45.0,,18.0,,0.0,,24.140703,,,,,,57.0,64.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-07 07:30:00+00:00,2.0,0.0,0.0,0.0,,,,,,,,,,46.0,,25.0,,0.0,,23.631968,,,,,,58.0,60.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-07 08:30:00+00:00,2.0,0.0,0.0,0.0,,,,,,,,,,38.0,,34.0,,0.0,,23.44371,,,,,,53.0,58.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-07 09:30:00+00:00,2.0,0.0,0.0,0.0,,,,,,,,,,41.0,,42.0,,1.0,,23.09555,,,,,,66.0,56.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-07 10:30:00+00:00,2.0,0.0,0.0,0.0,,,,,,,,,,47.0,,45.0,,7.0,,22.909693,,,,,,71.0,56.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-07 11:30:00+00:00,2.0,0.0,0.0,0.0,,,,,,,,,,35.0,,49.0,,5.0,,23.202265,,,,,,68.0,57.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-07 12:30:00+00:00,2.0,0.0,0.0,0.0,,,,,,,,,,18.0,,43.0,,2.0,,23.436964,,,,,,56.0,61.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-07 13:30:00+00:00,1.0,0.0,0.0,0.0,,,,,,,,,,0.0,,27.0,,11.0,,24.01198,,,,,,37.0,68.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-07 14:30:00+00:00,2.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,,63.0,,24.014414,,,,,,63.0,71.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-07 15:30:00+00:00,2.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,,68.0,,24.12757,,,,,,68.0,74.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-07 16:30:00+00:00,3.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,,84.0,,24.21085,,,,,,84.0,77.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-07 17:30:00+00:00,2.0,0.0,0.0,0.0,,,,,,,,,,22.0,,0.0,,34.0,,24.08694,,,,,,53.0,78.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-07 18:30:00+00:00,2.0,0.0,0.0,0.0,,,,,,,,,,35.0,,0.0,,17.0,,25.036552,,,,,,45.0,86.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-07 19:30:00+00:00,1.0,0.0,0.0,0.0,,,,,,,,,,40.0,,0.0,,5.0,,24.935856,,,,,,41.0,87.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-07 20:30:00+00:00,2.0,0.0,0.0,0.0,,,,,,,,,,46.0,,0.0,,21.0,,24.739326,,,,,,53.0,87.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-07 21:30:00+00:00,2.0,0.0,0.0,0.0,,,,,,,,,,46.0,,0.0,,35.0,,24.300627,,,,,,63.0,86.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-07 22:30:00+00:00,2.0,0.0,0.0,0.0,,,,,,,,,,46.0,,0.0,,8.0,,24.149714,,,,,,46.0,87.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-07 23:30:00+00:00,2.0,0.0,0.0,0.0,,,,,,,,,,61.0,,0.0,,16.0,,24.192705,,,,,,66.0,88.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-08 00:30:00+00:00,3.0,0.0,0.0,0.0,,,,,,,,,,73.0,,36.0,,0.0,,24.419851,,,,,,83.0,90.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-08 01:30:00+00:00,2.0,0.0,0.0,0.0,,,,,,,,,,67.0,,36.0,,16.0,,24.863945,,,,,,81.0,90.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-08 02:30:00+00:00,2.0,0.0,0.0,0.0,,,,,,,,,,63.0,,37.0,,23.0,,24.791485,,,,,,80.0,85.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-08 03:30:00+00:00,3.0,0.0,0.0,0.0,,,,,,,,,,54.0,,37.0,,58.0,,24.63909,,,,,,88.0,79.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-08 04:30:00+00:00,3.0,0.0,0.0,0.0,,,,,,,,,,47.0,,35.0,,58.0,,24.295443,,,,,,87.0,72.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-08 05:30:00+00:00,3.0,0.0,0.0,0.0,,,,,,,,,,47.0,,48.0,,50.0,,24.037775,,,,,,85.0,66.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-08 06:30:00+00:00,3.0,0.0,0.0,0.0,,,,,,,,,,53.0,,64.0,,100.0,,23.71879,,,,,,100.0,61.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-08 07:30:00+00:00,3.0,0.0,0.0,0.0,,,,,,,,,,53.0,,54.0,,100.0,,23.155699,,,,,,100.0,57.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-08 08:30:00+00:00,3.0,0.0,0.0,0.0,,,,,,,,,,39.0,,64.0,,100.0,,22.956156,,,,,,100.0,56.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-08 09:30:00+00:00,3.0,0.0,0.0,0.0,,,,,,,,,,23.0,,55.0,,100.0,,22.541826,,,,,,100.0,54.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-08 10:30:00+00:00,3.0,0.0,0.0,0.0,,,,,,,,,,28.0,,39.0,,58.0,,22.372822,,,,,,84.0,53.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-08 11:30:00+00:00,1.0,0.0,0.0,0.0,,,,,,,,,,26.0,,33.0,,18.0,,22.427055,,,,,,60.0,55.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-08 12:30:00+00:00,1.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,,12.0,,22.791927,,,,,,12.0,59.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-08 13:30:00+00:00,3.0,0.0,0.0,0.0,,,,,,,,,,0.0,,57.0,,86.0,,23.468431,,,,,,96.0,66.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-08 14:30:00+00:00,3.0,0.0,0.0,0.0,,,,,,,,,,34.0,,72.0,,100.0,,23.539537,,,,,,100.0,69.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-08 15:30:00+00:00,3.0,0.0,0.0,0.0,,,,,,,,,,0.0,,64.0,,100.0,,23.949106,,,,,,100.0,73.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-08 16:30:00+00:00,3.0,0.0,0.0,0.0,,,,,,,,,,0.0,,50.0,,100.0,,24.04137,,,,,,100.0,76.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-08 17:30:00+00:00,3.0,0.0,0.0,0.0,,,,,,,,,,49.0,,43.0,,95.0,,24.655201,,,,,,99.0,80.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-08 18:30:00+00:00,3.0,0.0,3.0,0.0,,,,,,,,,,50.0,,36.0,,95.0,,25.033691,,,,,,99.0,84.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-08 19:30:00+00:00,3.0,0.0,3.0,0.0,,,,,,,,,,56.0,,29.0,,82.0,,25.183733,,,,,,95.0,86.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-08 20:30:00+00:00,3.0,0.1,0.0,0.1,,,,,,,,,,62.0,,38.0,,87.0,,24.889463,,,,,,97.0,85.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-08 21:30:00+00:00,3.0,0.0,5.0,0.0,,,,,,,,,,70.0,,33.0,,28.0,,24.295652,,,,,,83.0,83.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-08 22:30:00+00:00,3.0,0.0,0.0,0.0,,,,,,,,,,53.0,,30.0,,57.0,,24.301586,,,,,,87.0,85.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-08 23:30:00+00:00,2.0,0.0,3.0,0.0,,,,,,,,,,53.0,,40.0,,100.0,,24.301586,,,,,,100.0,85.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-09 00:30:00+00:00,3.0,0.0,0.0,0.0,,,,,,,,,,77.0,,50.0,,95.0,,24.493658,,,,,,99.0,87.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-09 01:30:00+00:00,3.0,0.0,0.0,0.0,,,,,,,,,,76.0,,47.0,,46.0,,24.930775,,,,,,90.0,88.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-09 02:30:00+00:00,3.0,0.0,5.0,0.0,,,,,,,,,,78.0,,41.0,,0.0,,24.889463,,,,,,89.0,85.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-09 03:30:00+00:00,2.0,0.1,18.0,0.1,,,,,,,,,,57.0,,48.0,,0.0,,24.542013,,,,,,78.0,79.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-09 04:30:00+00:00,3.0,0.1,13.0,0.1,,,,,,,,,,52.0,,56.0,,21.0,,24.49609,,,,,,82.0,75.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-09 05:30:00+00:00,3.0,0.0,18.0,0.0,,,,,,,,,,58.0,,45.0,,100.0,,23.783783,,,,,,100.0,65.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-09 06:30:00+00:00,3.0,0.0,18.0,0.0,,,,,,,,,,44.0,,53.0,,100.0,,23.119366,,,,,,100.0,59.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-09 07:30:00+00:00,3.0,0.0,18.0,0.0,,,,,,,,,,52.0,,69.0,,100.0,,22.612513,,,,,,100.0,55.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-09 08:30:00+00:00,3.0,0.0,8.0,0.0,,,,,,,,,,47.0,,57.0,,100.0,,22.495575,,,,,,100.0,54.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-09 09:30:00+00:00,3.0,0.0,8.0,0.0,,,,,,,,,,43.0,,82.0,,100.0,,22.372822,,,,,,100.0,53.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-09 10:30:00+00:00,3.0,0.0,3.0,0.0,,,,,,,,,,46.0,,80.0,,59.0,,22.32668,,,,,,95.0,53.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-09 11:30:00+00:00,3.0,0.0,13.0,0.0,,,,,,,,,,38.0,,50.0,,90.0,,22.566149,,,,,,97.0,55.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-09 12:30:00+00:00,3.0,0.0,0.0,0.0,,,,,,,,,,25.0,,49.0,,58.0,,23.072598,,,,,,86.0,59.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-09 13:30:00+00:00,3.0,0.0,0.0,0.0,,,,,,,,,,30.0,,50.0,,100.0,,23.689081,,,,,,100.0,65.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-09 14:30:00+00:00,3.0,0.0,0.0,0.0,,,,,,,,,,48.0,,46.0,,100.0,,23.77385,,,,,,100.0,68.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-09 15:30:00+00:00,3.0,0.0,0.0,0.0,,,,,,,,,,57.0,,50.0,,100.0,,23.822853,,,,,,100.0,71.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-09 16:30:00+00:00,3.0,0.0,3.0,0.0,,,,,,,,,,71.0,,53.0,,100.0,,23.838726,,,,,,100.0,74.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-09 17:30:00+00:00,3.0,0.0,5.0,0.0,,,,,,,,,,55.0,,62.0,,100.0,,25.077127,,,,,,100.0,83.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-09 18:30:00+00:00,3.0,0.0,13.0,0.0,,,,,,,,,,42.0,,53.0,,83.0,,25.085419,,,,,,94.0,85.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-09 19:30:00+00:00,3.0,0.0,5.0,0.0,,,,,,,,,,39.0,,70.0,,71.0,,24.987492,,,,,,92.0,86.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-09 20:30:00+00:00,3.0,0.0,13.0,0.0,,,,,,,,,,40.0,,71.0,,100.0,,25.176788,,,,,,100.0,88.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-09 21:30:00+00:00,3.0,0.0,8.0,0.0,,,,,,,,,,44.0,,81.0,,99.0,,25.543325,,,,,,100.0,91.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-09 22:30:00+00:00,80.0,0.2,15.0,0.3,,,,,,,,,,67.0,,96.0,,71.0,,24.972507,,,,,,99.0,89.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-09 23:30:00+00:00,80.0,0.5,20.0,0.5,,,,,,,,,,68.0,,57.0,,6.0,,24.832363,,,,,,85.0,88.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-10 00:30:00+00:00,3.0,0.1,55.0,0.1,,,,,,,,,,69.0,,69.0,,11.0,,24.726141,,,,,,92.0,89.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-10 01:30:00+00:00,3.0,0.0,50.0,0.0,,,,,,,,,,73.0,,70.0,,10.0,,25.308033,,,,,,92.0,90.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-10 02:30:00+00:00,80.0,0.4,53.0,0.4,,,,,,,,,,57.0,,68.0,,11.0,,24.935856,,,,,,88.0,87.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-10 03:30:00+00:00,80.0,0.2,58.0,0.2,,,,,,,,,,55.0,,73.0,,25.0,,24.6864,,,,,,92.0,83.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-10 04:30:00+00:00,3.0,0.0,63.0,0.0,,,,,,,,,,66.0,,65.0,,9.0,,24.687626,,,,,,90.0,79.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-10 05:30:00+00:00,3.0,0.0,60.0,0.0,,,,,,,,,,39.0,,68.0,,3.0,,24.52577,,,,,,84.0,73.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-10 06:30:00+00:00,3.0,0.2,48.0,0.2,,,,,,,,,,48.0,,72.0,,0.0,,24.919033,,,,,,88.0,72.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-10 07:30:00+00:00,3.0,0.1,38.0,0.1,,,,,,,,,,45.0,,78.0,,0.0,,24.827757,,,,,,90.0,69.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-10 08:30:00+00:00,3.0,0.0,25.0,0.0,,,,,,,,,,44.0,,77.0,,0.0,,24.446682,,,,,,90.0,65.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-10 09:30:00+00:00,2.0,0.0,18.0,0.0,,,,,,,,,,40.0,,58.0,,0.0,,24.161486,,,,,,76.0,63.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-10 10:30:00+00:00,2.0,0.0,13.0,0.0,,,,,,,,,,38.0,,46.0,,0.0,,23.765759,,,,,,66.0,61.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-10 11:30:00+00:00,2.0,0.0,10.0,0.0,,,,,,,,,,44.0,,45.0,,0.0,,23.257027,,,,,,67.0,58.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-10 12:30:00+00:00,2.0,0.0,3.0,0.0,,,,,,,,,,33.0,,51.0,,35.0,,23.02582,,,,,,78.0,59.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-10 13:30:00+00:00,3.0,0.0,0.0,0.0,,,,,,,,,,31.0,,51.0,,65.0,,23.641722,,,,,,88.0,65.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-10 14:30:00+00:00,3.0,0.0,3.0,0.0,,,,,,,,,,63.0,,50.0,,100.0,,23.726223,,,,,,100.0,68.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-10 15:30:00+00:00,3.0,0.0,3.0,0.0,,,,,,,,,,67.0,,47.0,,100.0,,23.911665,,,,,,100.0,72.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-10 16:30:00+00:00,3.0,0.0,0.0,0.0,,,,,,,,,,67.0,,48.0,,100.0,,24.307611,,,,,,100.0,77.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-10 17:30:00+00:00,3.0,0.0,3.0,0.0,,,,,,,,,,63.0,,42.0,,100.0,,24.96056,,,,,,100.0,81.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-10 18:30:00+00:00,3.0,0.0,3.0,0.0,,,,,,,,,,60.0,,43.0,,97.0,,25.22935,,,,,,99.0,84.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-10 19:30:00+00:00,3.0,0.0,3.0,0.0,,,,,,,,,,62.0,,42.0,,100.0,,25.232378,,,,,,100.0,85.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-10 20:30:00+00:00,3.0,0.0,3.0,0.0,,,,,,,,,,66.0,,51.0,,100.0,,24.935858,,,,,,100.0,84.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-10 21:30:00+00:00,3.0,0.0,0.0,0.0,,,,,,,,,,68.0,,55.0,,100.0,,24.491024,,,,,,100.0,83.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-10 22:30:00+00:00,3.0,0.0,0.0,0.0,,,,,,,,,,58.0,,55.0,,100.0,,24.397787,,,,,,100.0,84.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-10 23:30:00+00:00,3.0,0.0,3.0,0.0,,,,,,,,,,47.0,,38.0,,73.0,,24.299946,,,,,,91.0,84.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-11 00:30:00+00:00,2.0,0.0,0.0,0.0,,,,,,,,,,48.0,,31.0,,43.0,,24.349686,,,,,,80.0,86.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-11 01:30:00+00:00,2.0,0.0,0.0,0.0,,,,,,,,,,56.0,,4.0,,9.0,,24.644064,,,,,,61.0,86.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-11 02:30:00+00:00,2.0,0.0,3.0,0.0,,,,,,,,,,60.0,,0.0,,45.0,,24.58126,,,,,,78.0,82.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-11 03:30:00+00:00,2.0,0.0,3.0,0.0,,,,,,,,,,62.0,,0.0,,10.0,,24.40438,,,,,,66.0,77.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-11 04:30:00+00:00,3.0,0.0,8.0,0.0,,,,,,,,,,56.0,,16.0,,100.0,,24.014414,,,,,,100.0,71.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-11 05:30:00+00:00,3.0,0.0,5.0,0.0,,,,,,,,,,53.0,,16.0,,32.0,,23.99034,,,,,,78.0,66.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-11 06:30:00+00:00,3.0,0.0,5.0,0.0,,,,,,,,,,50.0,,47.0,,69.0,,23.259693,,,,,,92.0,59.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-11 07:30:00+00:00,3.0,0.0,8.0,0.0,,,,,,,,,,44.0,,45.0,,71.0,,22.658867,,,,,,92.0,55.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-11 08:30:00+00:00,2.0,0.0,3.0,0.0,,,,,,,,,,42.0,,9.0,,32.0,,22.880371,,,,,,67.0,53.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-11 09:30:00+00:00,3.0,0.0,0.0,0.0,,,,,,,,,,38.0,,0.0,,95.0,,21.956734,,,,,,98.0,49.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-11 10:30:00+00:00,3.0,0.0,0.0,0.0,,,,,,,,,,28.0,,0.0,,100.0,,21.528002,,,,,,100.0,48.0,,,,,,,,,,,,,,,,,,,,,,,
2025-08-11 11:30:00+00:00,3.0,0.0,0.0,0.0,,,,,,,,,,41.0,,5.0,,100.0,,22.844307,,,,,,100.0,55.0,,,,,,,,,,,,,,,,,,,,,,,
